User Name,Review Date,Rating,Review Body
Josef K,"Reviewed in the United States on April 4, 2020",2.0 out of 5 stars,"I felt very skeptical after reading The Body Keeps the Score, there were numerous times during the book that red flags were raised for me. The book is very pop-science-y, reminding me of self help books in a lot of ways. Dr. van der Kolk's way of thinking, judging from the analytical patterns displayed in the book, seems to be filled with confirmation bias. I feel like he does a lot of telling people (including himself) what they want to hear.

To give an example of a red flag for me, Dr. van der Kolk expresses support for the use of hypnosis in therapy and bemoans what he characterizes as an unjust demonization of once popular therapeutic techniques like hypnotic regression. This is actually frightening, as I think few grown-ups who lived through the 1980s in the US won't have known at least one family that was devastated by the abusive and scientifically fraudulent practice of hypnotic regression therapy. There were many thousands, if not millions, of groundless cases of people who were convinced that their family sexually molested them, or practiced devil worship, or that aliens abducted them (one of the obvious problems that became apparent with hypnotic regression was that each therapist's patients tended to have a surprisingly consistent pattern of regressed memories, whether it was sexual abuse, devil worship, alien abduction, etc, depending on the particular therapist's fetishes and preoccupations). This hypnotic regression nonsense led to untold suicides and family and interpersonal destruction, and has been soundly refuted and denounced by science, much like the ice pick lobotomies once popular as a treatment in US mental institutions. But van der Kolk is apparently a big fan and thinks it is sad that hypnotic regression got a bad rap. Of course, he also believes that people remember their traumatic memories basically with a complete and exact photographic memory, unlike other memories traumatic memories are always exactly bang on accurate, untouched by time, unfiltered -- to hear him describe it, traumatic memories are more accurate and trustworthy than video or photgraphic records. But such incredible claims require equally incredible evidence, which Dr. van der Kolk does not provide (only weak evidence).

So there is a lot here that left me feeling skeptical. Van der Kolk embraces long refuted concepts like pop-science ""left brain - right brain"" simplistic duality in a glib way that makes me extremely suspicious of the conclusions he draws from recent fMRI and similar research. The model of brain and mind he describes is extremely mechanistic, ""x part of the brain controls y, z part of the brain controls w, thoughts about h are controlled by q part of the brain"" in a way that contradicts everything else I have ever read about contemporary neuroscience. FMRI itself has been described as 'the new phrenology' because of all the nonsense that goes on with fMRI analysis and its susceptibility to confirmation bias and other biases.

Dr. van der Kolk attributes traumatic experience/memory as the cause of virtually all chronic somatic disease and seems to believe that the vast majority of these chronic complaints, such as IBS and chronic fatigue, would be cured by the successful treatment of PTSD. This is obviously nonsense. Chronic somatic complaints often have a physical medical cause that is eventually discovered, such as undiagnosed auto-immune disease or underlying genetic pathology. These causes are often treatable and have nothing to do with traumatic memories or experiences. An example is alpha-1 antitrypsin deficiency, another example is atypical cystic fibrosis, and there are thousands of other examples of real diseases and medical pathologies that are unusual, hard to diagnose, and tend to fly under the radar for years or decades before finally being identified. And those are just the known medical pathologies that contribute to chronic somatic symptoms, there are doubtless many rare diseases and genetic pathologies that are not yet identified and understood by science. But in Dr. van der Kolk's view nearly all chronic somatic complaints are simply due to traumatic memory and are amenable to PTSD treatment.

I could go on much longer, but I'll close this with just a couple more points of criticism/skepticism.

First, one of the main premises in The Body Keeps the Score is that people who are not properly in touch with their body are not able to properly process their emotions. If you can't physically feel your emotions in your body then you cannot experience emotion in a normal or healthy way. Emotion and the physical experience of it are inextricably linked. So... what about quadriplegic people, people whose guts have been removed, people with other forms of profound paralysis, organ removal, or amputation? Apparently Stephen Hawking, for example, cannot have experienced normal human emotion for most of his adult life because he was not in proper connection to his ""visceral"" emotions? This is the kind of confirmation biased thinking that I mentioned earlier, because these types of questions don't seem to be anywhere on Dr. van der Kolk's radar, he only seems to be conscious of the things that support the broad, sweeping, generalized ideas he has about emotional trauma and how it is at the center of basically every part of human physical and emotional health. It's like the old saying that to a man holding a hammer everything looks like a nail.

As a final point of criticism/skepticism, I would like to point out that Dr. van der Kolk does little work explaining exactly what trauma is and why it is traumatic. This is a significant problem when the definition of what is traumatic changes depending on culture and historical era. Childhood beatings that would be considered traumatic child abuse today (in the center of the traumatic picture this book describes) have been considered standard child raising practice in many cultures and moments of history. What we experience as traumatic violence today was not unusual in some other epochs, nor is it even unusual in the world today if you look at people living in Syria, for example, or Venezuela, or many parts of Africa. Yet, we don't say that whole societies or whole civilizations suffer(ed) from clinical PTSD. It is obvious that they don't, so to make such a statement would be absurd. A lot of life is actually traumatic, even in the best, contemporary, privileged, first world scenarios, so why does trauma become PTSD for some people? I don't feel like van der Kolk has real answers to this question, his premise that ""the Body Keeps the Score"" seems to actually contradict the traumatic nature of human history and experience in which the vast majority of humans do not and have never suffered clinical PTSD despite significant traumatic experiences.

The main interesting takeaway I got from this book is that trauma seems to be worse, more impactful and devastating, if the individual is in a situation where they are unable to take action to protect or defend themselves. Whether the protection or defense is successful seems to be less important to the severity of trauma than whether or not the individual is able to take some form of action, to have some sense of agency. This is really interesting, and there are lots of other interesting observations, analyses, and tidbits in the book, but overall I felt that the bad outweighed the good by a significant margin. In fact, when one notices the many rave reviews, I think this book is dangerous."
Brittany Raffety,"Reviewed in the United States on January 30, 2020",2.0 out of 5 stars,The cover to the paperback version came to me ripped.
VC,"Reviewed in the United States on December 23, 2019",2.0 out of 5 stars,"My ""new"" copy arrived with a corner of the cover torn off. Thankfully I bought this for myself and not for someone else."
Larson,"Reviewed in the United States on December 18, 2019",2.0 out of 5 stars,"Towards the end I got nauseated from all the case studies with a special focus on women and sometimes men who were raped at the age of five or seven by their own fathers. The memory of that trauma is still alive. What about the fears of today? Where is that degenerate father now? what kind of relationship do they have with him now and how it affects their daily life? Is he in prison or walking free? They describe his heavy body or smell of alcohol, but what about damage done to their internal organs, the screaming, the blood that must accompany those kind of acts? How can something like this go unnoticed by others?! Resulting only in a psychological traumatic memory? I really have a hard time believing that so many people were subjected to this kind of crime. The unrealistic, dry presentation of these cases and the lack of tangible personalities behind them didn’t help. The characters of his case studies all seem alike, bland and forgettable, and unnecessarily too numerable. In addition to a few combat veteran stories, the author really doesn’t present any other cases of trauma. From the reviews, I expected this book to be revolutionary, but it turned out to be quite boring and the constant stories of girls raped by their fathers at the age of five just left an unpleasant, sickening impression about this author and the narrator of the audiobook."
Bears,"Reviewed in the United States on October 29, 2019",2.0 out of 5 stars,not bad not great
Amazon Customer,"Reviewed in the United States on September 5, 2019",2.0 out of 5 stars,"The author offers many interesting insights into the origins, effects, and possible treatments of trauma (both acute and complex). However, this book is challenging to read even if you haven't experienced the traumas he describes (often in unnecessary detail and unnecessarily emotional language). If you have experienced any of what he describes, then this book is even more difficult to get through. Moreover, the book goes off on many long-winded tangents and anecdotes. It's a shame, because I think there are important research findings contained within the book; unfortunately, they are buried among triggering descriptions, self-indulgent anecdotes, and cumbersome language. It is somehow both too scientific (e.g., quite dense clinical writing in some parts) and not clinical enough (e.g., dramatic descriptions of trauma and endless personal stories). If you are an individual on your own recovery journey, they are safer, more accessible books on processing body-based trauma. If you are a clinician, there are more concise and direct resources on treating trauma."
S. Roberson,"Reviewed in the United States on May 13, 2019",2.0 out of 5 stars,"I’m sure that this book is and was helpful for many. I found that not only was the book unfortunately a tad bit triggering (which is just frustrating).More importantly I found the good Doctor’s tone to be patronizing and threatened to ruin a book of useful information with his haughty attitude.
Get real and quit patting yourself on your back because of your diploma.
I’m forcing myself to finish reading it but there’s been a number of times it was almost lit on fire and thrown out the window."
Lisa Whitley,"Reviewed in the United States on May 12, 2019",2.0 out of 5 stars,Helpful
Howler R.,"Reviewed in the United States on February 10, 2019",2.0 out of 5 stars,"It is like a textbook where the author goes into lots of details and examples of cases but really no exercises to help you work through your problems. He details all sorts of high level things, but there is no plan for how to heal. It is a great book for practitioners new to the topic but not for regular everyday people who don't have any training in therapy."
todd french,"Reviewed in the United States on December 20, 2018",2.0 out of 5 stars,"I gave 2 stars to this only because of the author's ambitious attempts to integrate a wide body of research. He admirably describes what appears to be the neuroscience behind trauma. However, he soon shows his tendency toward the unscientific, speaking about controversial techniques like EMDR and ""Somatic"" therapy as if they are settled and proven. In fact, many of the recommendations of the author fall clearly into the realm of pseudoscience, which undermines his credibility in my mind. Too bad, because I feel the author is compassionate, deeply wants to help people, and has some very good ideas about the relationship between the body, emotions, and trauma. However, his inability to tell science from quackery gives too much credibility to the latter and takes it away from the former. Some good info here, but wading through the muck and mire or EMDR and other quackery is a tough trudge"
TK,"Reviewed in the United States on December 10, 2018",2.0 out of 5 stars,A Slow read
L. ARMISTEAD,"Reviewed in the United States on December 6, 2018",2.0 out of 5 stars,I would love tobuy this book on Audible but the narrator reading this book grates my nerves and sounds robotic....after purchasing another book narrated by a robotic type voice I now listen to the samples instead of the narrations...Iam thinking of canceling my audible membership due to this issue....
